"pathway","gene"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CDC25B"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CDC45"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CDC6"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CDCA7"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CDK1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CDK7"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CEP57L1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CFB"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CHCHD2"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CKS2"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CNBP"
"GRADE_COLON_AND_RECTAL_CANCER_UP","COL4A1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","COPS8"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CSNK1E"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CSTF1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CTSB"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DAP3"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DCAF7"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DDIT4"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DDX1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DDX27"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DDX39A"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DDX39B"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DEF8"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DGAT2"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DHX8"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DHX9"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DNAJA3"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DNAJC2"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DNTTIP1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DOLK"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DPM1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DPY19L1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DRG1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","DUSP18"
"GRADE_COLON_AND_RECTAL_CANCER_UP","EEF1E1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","EFTUD2"
"GRADE_COLON_AND_RECTAL_CANCER_UP","EIF2S2"
"GRADE_COLON_AND_RECTAL_CANCER_UP","EIF3B"
"GRADE_COLON_AND_RECTAL_CANCER_UP","EIF3E"
"GRADE_COLON_AND_RECTAL_CANCER_UP","EIF4A1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","EIF4B"
"GRADE_COLON_AND_RECTAL_CANCER_UP","EIF6"
