"pathway","gene"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NME3"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NNT"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","OAS1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","OCIAD2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","OPA1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","OXNAD1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","OXSM"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","P2RY1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PCCB"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PDK1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PDZD8"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PECR"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PEMT"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PHYH"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PLA2G4B"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PLA2G4F"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PNPT1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","POLB"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","POLDIP2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","POLQ"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PPIF"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PPP2R3C"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PRELID3B"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PRKAB1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PRKCE"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PRMT6"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PSEN1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PTPMT1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PYCARD"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","PYURF"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","QTRT2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","RAB11FIP5"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","RAB29"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","RAB32"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","RAC2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","RB1CC1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","RNF122"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","RNF5"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","RSAD2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","S1PR4"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SAMM50"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SCO2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SFN"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SFXN1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SIRT3"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SLC11A2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SLC25A19"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SLC25A23"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SLC25A35"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SLC25A44"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SLC25A45"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SLC2A1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SLC2A4"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SLC44A1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SND1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SPAST"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SPATA18"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SPIRE1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SQOR"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SREBF1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","STARD3"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","STARD7"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","STPG1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SUGCT"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","SUOX"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","TBL1XR1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","TDRKH"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","THOP1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","TIMM50"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","TIMM8B"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","TLE6"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","TLR3"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","TMEM102"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","TMEM14A"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","TMEM205"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","TMEM65"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","TMPRSS2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","TNFRSF1A"
