"pathway","gene"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","NETO2"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","NUSAP1"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","OIP5"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","PAFAH1B3"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","PAQR4"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","PBK"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","PCLAF"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","PCNA"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","PLEK2"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","PLK1"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","POLA2"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","POLQ"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","PRC1"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","PRELID3B"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","PTTG1"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","RACGAP1"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","RAD51AP1"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","RPA3"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","RRM2"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","SAC3D1"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","SHCBP1"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","SLC25A15"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","SLC38A1"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","SMC2"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","SMC4"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","SPAG5"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","SPDL1"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","STIL"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","TACC3"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","TK1"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","TMPO"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","TMSB10"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","TOP2A"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","TPGS2"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","TPX2"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","TRIP13"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","TTK"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","TYMS"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","UBE2C"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","UBE2S"
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER","ZWINT"
